1.395	0.063081030379
1.4	(0.0035-0.0915846602876j)
1.405	0.0242461731705
1.41	0.109522823822
1.415	0.179309125652
1.42	0.188184831721
1.425	(0.00875-0.144649360524j)
1.43	0.0940612053771
1.435	0.111864040403
1.44	0.104658560997
1.445	(0.01325-0.177832610901j)
1.45	0.048
1.455	0.165567120265
1.46	0.193023639341
1.465	(0.00475-0.106665071603j)
1.47	0.193023639341
1.475	0.0712691301635
1.48	0.0819058301885
1.485	0.0242461731705
1.49	0.0882183187809
1.495	0.063081030379
