poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
1110	165	0.563	0.563	0.563	0.004	0.004	0.004
1115	165	0.559	0.559	0.559	0.004	0.004	0.004
1120	165	0.548	0.548	0.548	0.004	0.004	0.004
1125	165	0.547	0.547	0.547	0.004	0.004	0.004
1130	165	0.568	0.568	0.568	0.004	0.004	0.004
1135	165	0.556	0.556	0.556	0.004	0.004	0.004
1140	165	0.562	0.562	0.562	0.004	0.004	0.004
1145	165	0.565	0.565	0.565	0.004	0.004	0.004
1150	165	0.556	0.556	0.556	0.004	0.004	0.004
1155	165	0.578	0.578	0.578	0.004	0.004	0.004
1160	165	0.577	0.577	0.577	0.004	0.004	0.004
1165	165	0.579	0.579	0.579	0.004	0.004	0.004
1170	165	0.573	0.573	0.573	0.004	0.004	0.004
1175	165	0.583	0.583	0.583	0.004	0.004	0.004
1180	165	0.585	0.585	0.585	0.004	0.004	0.004
1185	165	0.583	0.583	0.583	0.004	0.004	0.004
1190	165	0.594	0.594	0.594	0.004	0.004	0.004
1195	165	0.593	0.593	0.593	0.004	0.004	0.004
1200	165	0.583	0.583	0.583	0.004	0.004	0.004
1205	165	0.592	0.592	0.592	0.004	0.004	0.004
1210	165	0.596	0.596	0.596	0.004	0.004	0.004
1215	165	0.599	0.599	0.599	0.004	0.004	0.004
1220	165	0.595	0.595	0.595	0.004	0.004	0.004
1225	165	0.592	0.592	0.592	0.004	0.004	0.004
1230	165	0.616	0.616	0.616	0.004	0.004	0.004
1235	165	0.622	0.622	0.622	0.004	0.004	0.004
1240	165	0.614	0.614	0.614	0.004	0.004	0.004
1245	165	0.614	0.614	0.614	0.004	0.004	0.004
1250	165	0.611	0.611	0.611	0.004	0.004	0.004
1255	165	0.616	0.616	0.616	0.004	0.004	0.004
1260	165	0.620	0.620	0.620	0.004	0.004	0.004
1265	165	0.628	0.628	0.628	0.004	0.004	0.004
1270	165	0.624	0.624	0.624	0.004	0.004	0.004
1275	165	0.628	0.628	0.628	0.004	0.004	0.004
1280	165	0.629	0.629	0.629	0.004	0.004	0.004
1285	165	0.630	0.630	0.630	0.004	0.004	0.004
1290	165	0.628	0.628	0.628	0.004	0.004	0.004
1295	165	0.639	0.639	0.639	0.004	0.004	0.004
1300	165	0.632	0.632	0.632	0.005	0.005	0.005
1305	165	0.645	0.645	0.645	0.005	0.005	0.005
1310	165	0.640	0.640	0.640	0.004	0.004	0.004
1315	165	0.652	0.652	0.652	0.004	0.004	0.004
1320	165	0.651	0.651	0.651	0.004	0.004	0.004
1325	165	0.645	0.645	0.645	0.004	0.004	0.004
1330	165	0.648	0.648	0.648	0.004	0.004	0.004
1335	165	0.655	0.655	0.655	0.004	0.004	0.004
1340	165	0.659	0.659	0.659	0.004	0.004	0.004
1345	165	0.677	0.677	0.677	0.004	0.004	0.004
1350	165	0.672	0.672	0.672	0.004	0.004	0.004
1355	165	0.677	0.677	0.677	0.004	0.004	0.004
1360	165	0.674	0.674	0.674	0.004	0.004	0.004
1365	165	0.673	0.673	0.673	0.004	0.004	0.004
1370	165	0.675	0.675	0.675	0.004	0.004	0.004
1375	165	0.677	0.677	0.677	0.004	0.004	0.004
1380	165	0.681	0.681	0.681	0.004	0.004	0.004
1385	165	0.681	0.681	0.681	0.004	0.004	0.004
1390	165	0.669	0.669	0.669	0.004	0.004	0.004
1395	165	0.686	0.686	0.686	0.004	0.004	0.004
1400	165	0.684	0.684	0.684	0.005	0.005	0.005
1405	165	0.686	0.686	0.686	0.004	0.004	0.004
1410	165	0.686	0.686	0.686	0.004	0.004	0.004
1415	165	0.702	0.702	0.702	0.004	0.004	0.004
1420	165	0.711	0.711	0.711	0.004	0.004	0.004
1425	165	0.718	0.718	0.718	0.004	0.004	0.004
1430	165	0.708	0.708	0.708	0.004	0.004	0.004
1435	165	0.706	0.706	0.706	0.004	0.004	0.004
1440	165	0.710	0.710	0.710	0.004	0.004	0.004
1445	165	0.686	0.686	0.686	0.004	0.004	0.004
1450	165	0.714	0.714	0.714	0.004	0.004	0.004
1455	165	0.711	0.711	0.711	0.004	0.004	0.004
1460	165	0.710	0.710	0.710	0.004	0.004	0.004
1465	165	0.731	0.731	0.731	0.004	0.004	0.004
1470	165	0.714	0.714	0.714	0.004	0.004	0.004
1475	165	0.731	0.731	0.731	0.004	0.004	0.004
1480	165	0.738	0.738	0.738	0.004	0.004	0.004
1485	165	0.728	0.728	0.728	0.004	0.004	0.004
1490	165	0.728	0.728	0.728	0.004	0.004	0.004
1495	165	0.725	0.725	0.725	0.004	0.004	0.004
20	170	0.014	0.014	0.014	0.072	0.072	0.072
25	170	0.016	0.016	0.016	0.070	0.070	0.070
30	170	0.019	0.019	0.019	0.012	0.012	0.012
35	170	0.022	0.022	0.022	0.527	0.527	0.527
40	170	0.024	0.024	0.024	0.011	0.011	0.011
45	170	0.026	0.026	0.026	0.019	0.019	0.019
50	170	0.029	0.029	0.029	0.129	0.129	0.129
55	170	0.037	0.037	0.037	0.037	0.037	0.037
60	170	0.033	0.033	0.033	0.010	0.010	0.010
65	170	0.036	0.036	0.036	0.004	0.004	0.004
70	170	0.039	0.039	0.039	0.004	0.004	0.004
75	170	0.041	0.041	0.041	0.004	0.004	0.004
80	170	0.043	0.043	0.043	0.004	0.004	0.004
85	170	0.046	0.046	0.046	0.011	0.011	0.011
90	170	0.049	0.049	0.049	0.043	0.043	0.043
95	170	0.050	0.050	0.050	0.093	0.093	0.093
100	170	0.054	0.054	0.054	0.212	0.212	0.212
105	170	0.056	0.056	0.056	0.499	0.499	0.499
110	170	0.076	0.076	0.076	0.035	0.035	0.035
115	170	0.062	0.062	0.062	0.039	0.039	0.039
120	170	0.063	0.063	0.063	0.028	0.028	0.028
125	170	0.065	0.065	0.065	0.005	0.005	0.005
130	170	0.067	0.067	0.067	0.004	0.004	0.004
135	170	0.070	0.070	0.070	0.004	0.004	0.004
140	170	0.072	0.072	0.072	0.005	0.005	0.005
145	170	0.075	0.075	0.075	0.005	0.005	0.005
150	170	0.077	0.077	0.077	0.004	0.004	0.004
155	170	0.081	0.081	0.081	0.004	0.004	0.004
160	170	0.080	0.080	0.080	0.004	0.004	0.004
165	170	0.086	0.086	0.086	0.004	0.004	0.004
170	170	0.086	0.086	0.086	0.004	0.004	0.004
175	170	0.090	0.090	0.090	0.004	0.004	0.004
180	170	0.093	0.093	0.093	0.004	0.004	0.004
185	170	0.094	0.094	0.094	0.004	0.004	0.004
190	170	0.096	0.096	0.096	0.004	0.004	0.004
195	170	0.099	0.099	0.099	0.004	0.004	0.004
200	170	0.103	0.103	0.103	0.004	0.004	0.004
205	170	0.105	0.105	0.105	0.004	0.004	0.004
210	170	0.105	0.105	0.105	0.004	0.004	0.004
215	170	0.111	0.111	0.111	0.004	0.004	0.004
220	170	0.111	0.111	0.111	0.004	0.004	0.004
225	170	0.114	0.114	0.114	0.004	0.004	0.004
230	170	0.114	0.114	0.114	0.004	0.004	0.004
235	170	0.118	0.118	0.118	0.004	0.004	0.004
240	170	0.119	0.119	0.119	0.004	0.004	0.004
245	170	0.123	0.123	0.123	0.004	0.004	0.004
250	170	0.123	0.123	0.123	0.004	0.004	0.004
255	170	0.131	0.131	0.131	0.004	0.004	0.004
260	170	0.131	0.131	0.131	0.004	0.004	0.004
265	170	0.136	0.136	0.136	0.004	0.004	0.004
270	170	0.136	0.136	0.136	0.004	0.004	0.004
275	170	0.139	0.139	0.139	0.004	0.004	0.004
280	170	0.143	0.143	0.143	0.004	0.004	0.004
285	170	0.144	0.144	0.144	0.004	0.004	0.004
290	170	0.146	0.146	0.146	0.004	0.004	0.004
295	170	0.147	0.147	0.147	0.004	0.004	0.004
300	170	0.151	0.151	0.151	0.004	0.004	0.004
305	170	0.153	0.153	0.153	0.004	0.004	0.004
310	170	0.158	0.158	0.158	0.004	0.004	0.004
315	170	0.156	0.156	0.156	0.004	0.004	0.004
320	170	0.159	0.159	0.159	0.004	0.004	0.004
325	170	0.164	0.164	0.164	0.004	0.004	0.004
330	170	0.169	0.169	0.169	0.004	0.004	0.004
335	170	0.168	0.168	0.168	0.004	0.004	0.004
340	170	0.168	0.168	0.168	0.004	0.004	0.004
345	170	0.168	0.168	0.168	0.004	0.004	0.004
350	170	0.177	0.177	0.177	0.004	0.004	0.004
355	170	0.180	0.180	0.180	0.004	0.004	0.004
360	170	0.180	0.180	0.180	0.004	0.004	0.004
365	170	0.183	0.183	0.183	0.004	0.004	0.004
370	170	0.183	0.183	0.183	0.004	0.004	0.004
375	170	0.189	0.189	0.189	0.004	0.004	0.004
380	170	0.189	0.189	0.189	0.004	0.004	0.004
385	170	0.192	0.192	0.192	0.004	0.004	0.004
390	170	0.195	0.195	0.195	0.004	0.004	0.004
395	170	0.196	0.196	0.196	0.004	0.004	0.004
400	170	0.204	0.204	0.204	0.004	0.004	0.004
405	170	0.201	0.201	0.201	0.004	0.004	0.004
410	170	0.205	0.205	0.205	0.004	0.004	0.004
415	170	0.209	0.209	0.209	0.004	0.004	0.004
420	170	0.207	0.207	0.207	0.004	0.004	0.004
425	170	0.209	0.209	0.209	0.004	0.004	0.004
430	170	0.219	0.219	0.219	0.004	0.004	0.004
435	170	0.214	0.214	0.214	0.005	0.005	0.005
440	170	0.222	0.222	0.222	0.004	0.004	0.004
445	170	0.222	0.222	0.222	0.004	0.004	0.004
450	170	0.225	0.225	0.225	0.004	0.004	0.004
455	170	0.228	0.228	0.228	0.004	0.004	0.004
460	170	0.227	0.227	0.227	0.004	0.004	0.004
465	170	0.232	0.232	0.232	0.004	0.004	0.004
470	170	0.233	0.233	0.233	0.004	0.004	0.004
475	170	0.240	0.240	0.240	0.004	0.004	0.004
480	170	0.237	0.237	0.237	0.004	0.004	0.004
485	170	0.235	0.235	0.235	0.004	0.004	0.004
490	170	0.242	0.242	0.242	0.004	0.004	0.004
495	170	0.243	0.243	0.243	0.004	0.004	0.004
500	170	0.244	0.244	0.244	0.004	0.004	0.004
505	170	0.252	0.252	0.252	0.004	0.004	0.004
510	170	0.253	0.253	0.253	0.004	0.004	0.004
515	170	0.252	0.252	0.252	0.004	0.004	0.004
520	170	0.257	0.257	0.257	0.004	0.004	0.004
525	170	0.258	0.258	0.258	0.004	0.004	0.004
530	170	0.265	0.265	0.265	0.004	0.004	0.004
535	170	0.267	0.267	0.267	0.004	0.004	0.004
540	170	0.266	0.266	0.266	0.004	0.004	0.004
545	170	0.271	0.271	0.271	0.004	0.004	0.004
550	170	0.275	0.275	0.275	0.004	0.004	0.004
555	170	0.275	0.275	0.275	0.004	0.004	0.004
560	170	0.277	0.277	0.277	0.004	0.004	0.004
565	170	0.281	0.281	0.281	0.004	0.004	0.004
570	170	0.281	0.281	0.281	0.004	0.004	0.004
575	170	0.288	0.288	0.288	0.004	0.004	0.004
580	170	0.285	0.285	0.285	0.004	0.004	0.004
585	170	0.294	0.294	0.294	0.004	0.004	0.004
590	170	0.290	0.290	0.290	0.004	0.004	0.004
595	170	0.297	0.297	0.297	0.004	0.004	0.004
600	170	0.297	0.297	0.297	0.004	0.004	0.004
605	170	0.299	0.299	0.299	0.004	0.004	0.004
610	170	0.305	0.305	0.305	0.004	0.004	0.004
615	170	0.301	0.301	0.301	0.004	0.004	0.004
620	170	0.308	0.308	0.308	0.004	0.004	0.004
625	170	0.309	0.309	0.309	0.004	0.004	0.004
630	170	0.311	0.311	0.311	0.004	0.004	0.004
635	170	0.318	0.318	0.318	0.004	0.004	0.004
640	170	0.312	0.312	0.312	0.004	0.004	0.004
645	170	0.323	0.323	0.323	0.004	0.004	0.004
650	170	0.321	0.321	0.321	0.004	0.004	0.004
655	170	0.328	0.328	0.328	0.004	0.004	0.004
660	170	0.322	0.322	0.322	0.004	0.004	0.004
665	170	0.328	0.328	0.328	0.004	0.004	0.004
670	170	0.336	0.336	0.336	0.004	0.004	0.004
675	170	0.340	0.340	0.340	0.004	0.004	0.004
680	170	0.333	0.333	0.333	0.004	0.004	0.004
685	170	0.345	0.345	0.345	0.004	0.004	0.004
690	170	0.337	0.337	0.337	0.004	0.004	0.004
695	170	0.343	0.343	0.343	0.004	0.004	0.004
700	170	0.352	0.352	0.352	0.004	0.004	0.004
705	170	0.352	0.352	0.352	0.004	0.004	0.004
710	170	0.353	0.353	0.353	0.004	0.004	0.004
715	170	0.355	0.355	0.355	0.004	0.004	0.004
720	170	0.358	0.358	0.358	0.004	0.004	0.004
725	170	0.354	0.354	0.354	0.004	0.004	0.004
730	170	0.357	0.357	0.357	0.004	0.004	0.004
735	170	0.371	0.371	0.371	0.004	0.004	0.004
740	170	0.367	0.367	0.367	0.004	0.004	0.004
745	170	0.367	0.367	0.367	0.004	0.004	0.004
750	170	0.374	0.374	0.374	0.004	0.004	0.004
755	170	0.375	0.375	0.375	0.004	0.004	0.004
760	170	0.373	0.373	0.373	0.004	0.004	0.004
765	170	0.377	0.377	0.377	0.004	0.004	0.004
770	170	0.387	0.387	0.387	0.004	0.004	0.004
775	170	0.385	0.385	0.385	0.004	0.004	0.004
780	170	0.388	0.388	0.388	0.004	0.004	0.004
785	170	0.385	0.385	0.385	0.004	0.004	0.004
790	170	0.398	0.398	0.398	0.004	0.004	0.004
795	170	0.393	0.393	0.393	0.004	0.004	0.004
800	170	0.401	0.401	0.401	0.004	0.004	0.004
805	170	0.398	0.398	0.398	0.004	0.004	0.004
810	170	0.401	0.401	0.401	0.004	0.004	0.004
815	170	0.393	0.393	0.393	0.004	0.004	0.004
820	170	0.408	0.408	0.408	0.004	0.004	0.004
825	170	0.411	0.411	0.411	0.004	0.004	0.004
830	170	0.412	0.412	0.412	0.004	0.004	0.004
835	170	0.410	0.410	0.410	0.004	0.004	0.004
840	170	0.410	0.410	0.410	0.004	0.004	0.004
845	170	0.416	0.416	0.416	0.004	0.004	0.004
850	170	0.415	0.415	0.415	0.004	0.004	0.004
855	170	0.422	0.422	0.422	0.004	0.004	0.004
860	170	0.422	0.422	0.422	0.004	0.004	0.004
865	170	0.427	0.427	0.427	0.004	0.004	0.004
870	170	0.422	0.422	0.422	0.004	0.004	0.004
875	170	0.429	0.429	0.429	0.004	0.004	0.004
880	170	0.433	0.433	0.433	0.004	0.004	0.004
885	170	0.439	0.439	0.439	0.004	0.004	0.004
890	170	0.440	0.440	0.440	0.004	0.004	0.004
895	170	0.450	0.450	0.450	0.004	0.004	0.004
900	170	0.446	0.446	0.446	0.004	0.004	0.004
905	170	0.451	0.451	0.451	0.004	0.004	0.004
910	170	0.441	0.441	0.441	0.004	0.004	0.004
915	170	0.451	0.451	0.451	0.004	0.004	0.004
920	170	0.455	0.455	0.455	0.004	0.004	0.004
925	170	0.459	0.459	0.459	0.004	0.004	0.004
930	170	0.470	0.470	0.470	0.004	0.004	0.004
935	170	0.457	0.457	0.457	0.004	0.004	0.004
940	170	0.459	0.459	0.459	0.004	0.004	0.004
945	170	0.470	0.470	0.470	0.004	0.004	0.004
950	170	0.474	0.474	0.474	0.004	0.004	0.004
955	170	0.473	0.473	0.473	0.004	0.004	0.004
960	170	0.473	0.473	0.473	0.004	0.004	0.004
965	170	0.477	0.477	0.477	0.004	0.004	0.004
970	170	0.471	0.471	0.471	0.004	0.004	0.004
975	170	0.478	0.478	0.478	0.004	0.004	0.004
980	170	0.477	0.477	0.477	0.004	0.004	0.004
985	170	0.495	0.495	0.495	0.004	0.004	0.004
990	170	0.484	0.484	0.484	0.004	0.004	0.004
995	170	0.500	0.500	0.500	0.004	0.004	0.004
1000	170	0.490	0.490	0.490	0.004	0.004	0.004
1005	170	0.500	0.500	0.500	0.004	0.004	0.004
1010	170	0.492	0.492	0.492	0.004	0.004	0.004
1015	170	0.501	0.501	0.501	0.004	0.004	0.004
1020	170	0.502	0.502	0.502	0.004	0.004	0.004
1025	170	0.508	0.508	0.508	0.004	0.004	0.004
1030	170	0.506	0.506	0.506	0.004	0.004	0.004
1035	170	0.514	0.514	0.514	0.004	0.004	0.004
1040	170	0.517	0.517	0.517	0.004	0.004	0.004
1045	170	0.516	0.516	0.516	0.004	0.004	0.004
1050	170	0.516	0.516	0.516	0.004	0.004	0.004
1055	170	0.508	0.508	0.508	0.004	0.004	0.004
1060	170	0.532	0.532	0.532	0.004	0.004	0.004
1065	170	0.523	0.523	0.523	0.004	0.004	0.004
1070	170	0.531	0.531	0.531	0.004	0.004	0.004
1075	170	0.533	0.533	0.533	0.004	0.004	0.004
1080	170	0.523	0.523	0.523	0.004	0.004	0.004
1085	170	0.538	0.538	0.538	0.004	0.004	0.004
1090	170	0.544	0.544	0.544	0.004	0.004	0.004
1095	170	0.549	0.549	0.549	0.004	0.004	0.004
1100	170	0.532	0.532	0.532	0.004	0.004	0.004
1105	170	0.542	0.542	0.542	0.004	0.004	0.004
1110	170	0.540	0.540	0.540	0.004	0.004	0.004
1115	170	0.539	0.539	0.539	0.004	0.004	0.004
1120	170	0.558	0.558	0.558	0.004	0.004	0.004
1125	170	0.552	0.552	0.552	0.004	0.004	0.004
1130	170	0.569	0.569	0.569	0.004	0.004	0.004
1135	170	0.554	0.554	0.554	0.004	0.004	0.004
1140	170	0.565	0.565	0.565	0.004	0.004	0.004
1145	170	0.561	0.561	0.561	0.004	0.004	0.004
1150	170	0.567	0.567	0.567	0.004	0.004	0.004
1155	170	0.570	0.570	0.570	0.004	0.004	0.004
1160	170	0.559	0.559	0.559	0.004	0.004	0.004
1165	170	0.573	0.573	0.573	0.004	0.004	0.004
1170	170	0.583	0.583	0.583	0.004	0.004	0.004
1175	170	0.583	0.583	0.583	0.004	0.004	0.004
1180	170	0.577	0.577	0.577	0.004	0.004	0.004
1185	170	0.588	0.588	0.588	0.004	0.004	0.004
1190	170	0.601	0.601	0.601	0.004	0.004	0.004
1195	170	0.595	0.595	0.595	0.004	0.004	0.004
1200	170	0.593	0.593	0.593	0.004	0.004	0.004
1205	170	0.601	0.601	0.601	0.004	0.004	0.004
1210	170	0.604	0.604	0.604	0.004	0.004	0.004
1215	170	0.598	0.598	0.598	0.004	0.004	0.004
1220	170	0.608	0.608	0.608	0.004	0.004	0.004
1225	170	0.608	0.608	0.608	0.004	0.004	0.004
1230	170	0.607	0.607	0.607	0.004	0.004	0.004
1235	170	0.611	0.611	0.611	0.004	0.004	0.004
1240	170	0.614	0.614	0.614	0.004	0.004	0.004
1245	170	0.634	0.634	0.634	0.004	0.004	0.004
1250	170	0.616	0.616	0.616	0.004	0.004	0.004
1255	170	0.624	0.624	0.624	0.004	0.004	0.004
1260	170	0.616	0.616	0.616	0.004	0.004	0.004
1265	170	0.626	0.626	0.626	0.004	0.004	0.004
1270	170	0.620	0.620	0.620	0.004	0.004	0.004
1275	170	0.630	0.630	0.630	0.004	0.004	0.004
1280	170	0.631	0.631	0.631	0.004	0.004	0.004
1285	170	0.623	0.623	0.623	0.004	0.004	0.004
1290	170	0.630	0.630	0.630	0.004	0.004	0.004
1295	170	0.645	0.645	0.645	0.004	0.004	0.004
1300	170	0.635	0.635	0.635	0.005	0.005	0.005
1305	170	0.636	0.636	0.636	0.005	0.005	0.005
1310	170	0.654	0.654	0.654	0.004	0.004	0.004
1315	170	0.636	0.636	0.636	0.004	0.004	0.004
1320	170	0.656	0.656	0.656	0.004	0.004	0.004
1325	170	0.658	0.658	0.658	0.004	0.004	0.004
1330	170	0.650	0.650	0.650	0.004	0.004	0.004
1335	170	0.648	0.648	0.648	0.004	0.004	0.004
1340	170	0.666	0.666	0.666	0.004	0.004	0.004
1345	170	0.666	0.666	0.666	0.004	0.004	0.004
1350	170	0.675	0.675	0.675	0.004	0.004	0.004
1355	170	0.650	0.650	0.650	0.004	0.004	0.004
1360	170	0.674	0.674	0.674	0.004	0.004	0.004
1365	170	0.669	0.669	0.669	0.004	0.004	0.004
1370	170	0.668	0.668	0.668	0.004	0.004	0.004
1375	170	0.680	0.680	0.680	0.004	0.004	0.004
1380	170	0.681	0.681	0.681	0.004	0.004	0.004
1385	170	0.685	0.685	0.685	0.004	0.004	0.004
1390	170	0.685	0.685	0.685	0.004	0.004	0.004
1395	170	0.700	0.700	0.700	0.004	0.004	0.004
1400	170	0.704	0.704	0.704	0.005	0.005	0.005
1405	170	0.681	0.681	0.681	0.004	0.004	0.004
1410	170	0.690	0.690	0.690	0.004	0.004	0.004
1415	170	0.694	0.694	0.694	0.004	0.004	0.004
1420	170	0.701	0.701	0.701	0.004	0.004	0.004
1425	170	0.702	0.702	0.702	0.004	0.004	0.004
1430	170	0.705	0.705	0.705	0.004	0.004	0.004
1435	170	0.708	0.708	0.708	0.004	0.004	0.004
1440	170	0.704	0.704	0.704	0.004	0.004	0.004
1445	170	0.701	0.701	0.701	0.004	0.004	0.004
1450	170	0.712	0.712	0.712	0.004	0.004	0.004
1455	170	0.701	0.701	0.701	0.004	0.004	0.004
1460	170	0.727	0.727	0.727	0.004	0.004	0.004
1465	170	0.715	0.715	0.715	0.004	0.004	0.004
1470	170	0.737	0.737	0.737	0.004	0.004	0.004
1475	170	0.732	0.732	0.732	0.004	0.004	0.004
1480	170	0.733	0.733	0.733	0.004	0.004	0.004
1485	170	0.722	0.722	0.722	0.004	0.004	0.004
1490	170	0.728	0.728	0.728	0.004	0.004	0.004
1495	170	0.733	0.733	0.733	0.004	0.004	0.004
20	175	0.014	0.014	0.014	0.067	0.067	0.067
25	175	0.016	0.016	0.016	0.083	0.083	0.083
30	175	0.019	0.019	0.019	0.014	0.014	0.014
35	175	0.021	0.021	0.021	0.559	0.559	0.559
40	175	0.024	0.024	0.024	0.011	0.011	0.011
45	175	0.026	0.026	0.026	0.023	0.023	0.023
50	175	0.029	0.029	0.029	0.146	0.146	0.146
55	175	0.037	0.037	0.037	0.033	0.033	0.033
60	175	0.034	0.034	0.034	0.010	0.010	0.010
65	175	0.035	0.035	0.035	0.005	0.005	0.005
70	175	0.038	0.038	0.038	0.005	0.005	0.005
75	175	0.042	0.042	0.042	0.004	0.004	0.004
80	175	0.044	0.044	0.044	0.006	0.006	0.006
85	175	0.046	0.046	0.046	0.009	0.009	0.009
90	175	0.048	0.048	0.048	0.034	0.034	0.034
95	175	0.050	0.050	0.050	0.091	0.091	0.091
100	175	0.055	0.055	0.055	0.215	0.215	0.215
105	175	0.056	0.056	0.056	0.502	0.502	0.502
110	175	0.075	0.075	0.075	0.045	0.045	0.045
115	175	0.064	0.064	0.064	0.043	0.043	0.043
120	175	0.064	0.064	0.064	0.021	0.021	0.021
125	175	0.065	0.065	0.065	0.007	0.007	0.007
130	175	0.067	0.067	0.067	0.007	0.007	0.007
135	175	0.070	0.070	0.070	0.006	0.006	0.006
140	175	0.071	0.071	0.071	0.004	0.004	0.004
145	175	0.075	0.075	0.075	0.005	0.005	0.005
150	175	0.078	0.078	0.078	0.004	0.004	0.004
155	175	0.079	0.079	0.079	0.004	0.004	0.004
160	175	0.083	0.083	0.083	0.004	0.004	0.004
165	175	0.086	0.086	0.086	0.004	0.004	0.004
170	175	0.087	0.087	0.087	0.004	0.004	0.004
175	175	0.089	0.089	0.089	0.004	0.004	0.004
180	175	0.093	0.093	0.093	0.004	0.004	0.004
185	175	0.095	0.095	0.095	0.004	0.004	0.004
190	175	0.094	0.094	0.094	0.004	0.004	0.004
195	175	0.099	0.099	0.099	0.004	0.004	0.004
200	175	0.102	0.102	0.102	0.005	0.005	0.005
205	175	0.103	0.103	0.103	0.004	0.004	0.004
210	175	0.106	0.106	0.106	0.004	0.004	0.004
215	175	0.110	0.110	0.110	0.004	0.004	0.004
220	175	0.113	0.113	0.113	0.004	0.004	0.004
225	175	0.114	0.114	0.114	0.004	0.004	0.004
230	175	0.116	0.116	0.116	0.004	0.004	0.004
235	175	0.119	0.119	0.119	0.004	0.004	0.004
240	175	0.121	0.121	0.121	0.004	0.004	0.004
245	175	0.123	0.123	0.123	0.004	0.004	0.004
250	175	0.126	0.126	0.126	0.004	0.004	0.004
255	175	0.127	0.127	0.127	0.004	0.004	0.004
260	175	0.131	0.131	0.131	0.005	0.005	0.005
265	175	0.131	0.131	0.131	0.004	0.004	0.004
270	175	0.136	0.136	0.136	0.004	0.004	0.004
275	175	0.141	0.141	0.141	0.004	0.004	0.004
280	175	0.141	0.141	0.141	0.004	0.004	0.004
285	175	0.138	0.138	0.138	0.004	0.004	0.004
290	175	0.145	0.145	0.145	0.005	0.005	0.005
295	175	0.150	0.150	0.150	0.004	0.004	0.004
300	175	0.149	0.149	0.149	0.004	0.004	0.004
305	175	0.156	0.156	0.156	0.004	0.004	0.004
310	175	0.156	0.156	0.156	0.004	0.004	0.004
315	175	0.158	0.158	0.158	0.004	0.004	0.004
320	175	0.160	0.160	0.160	0.004	0.004	0.004
325	175	0.163	0.163	0.163	0.005	0.005	0.005
330	175	0.166	0.166	0.166	0.004	0.004	0.004
335	175	0.166	0.166	0.166	0.004	0.004	0.004
340	175	0.171	0.171	0.171	0.004	0.004	0.004
345	175	0.174	0.174	0.174	0.004	0.004	0.004
350	175	0.176	0.176	0.176	0.004	0.004	0.004
355	175	0.178	0.178	0.178	0.004	0.004	0.004
360	175	0.182	0.182	0.182	0.004	0.004	0.004
365	175	0.184	0.184	0.184	0.004	0.004	0.004
370	175	0.186	0.186	0.186	0.005	0.005	0.005
375	175	0.190	0.190	0.190	0.004	0.004	0.004
380	175	0.188	0.188	0.188	0.004	0.004	0.004
385	175	0.193	0.193	0.193	0.004	0.004	0.004
390	175	0.193	0.193	0.193	0.004	0.004	0.004
395	175	0.199	0.199	0.199	0.004	0.004	0.004
400	175	0.200	0.200	0.200	0.004	0.004	0.004
405	175	0.202	0.202	0.202	0.004	0.004	0.004
410	175	0.205	0.205	0.205	0.004	0.004	0.004
415	175	0.209	0.209	0.209	0.004	0.004	0.004
420	175	0.212	0.212	0.212	0.004	0.004	0.004
425	175	0.211	0.211	0.211	0.004	0.004	0.004
430	175	0.217	0.217	0.217	0.004	0.004	0.004
435	175	0.217	0.217	0.217	0.005	0.005	0.005
440	175	0.221	0.221	0.221	0.004	0.004	0.004
445	175	0.221	0.221	0.221	0.004	0.004	0.004
450	175	0.223	0.223	0.223	0.004	0.004	0.004
455	175	0.227	0.227	0.227	0.004	0.004	0.004
460	175	0.223	0.223	0.223	0.004	0.004	0.004
465	175	0.231	0.231	0.231	0.004	0.004	0.004
470	175	0.231	0.231	0.231	0.004	0.004	0.004
475	175	0.237	0.237	0.237	0.004	0.004	0.004
480	175	0.239	0.239	0.239	0.004	0.004	0.004
485	175	0.240	0.240	0.240	0.004	0.004	0.004
490	175	0.241	0.241	0.241	0.004	0.004	0.004
495	175	0.245	0.245	0.245	0.004	0.004	0.004
500	175	0.252	0.252	0.252	0.004	0.004	0.004
505	175	0.248	0.248	0.248	0.004	0.004	0.004
510	175	0.249	0.249	0.249	0.004	0.004	0.004
515	175	0.255	0.255	0.255	0.004	0.004	0.004
520	175	0.259	0.259	0.259	0.005	0.005	0.005
525	175	0.255	0.255	0.255	0.004	0.004	0.004
530	175	0.255	0.255	0.255	0.004	0.004	0.004
535	175	0.264	0.264	0.264	0.004	0.004	0.004
540	175	0.268	0.268	0.268	0.004	0.004	0.004
545	175	0.274	0.274	0.274	0.004	0.004	0.004
550	175	0.274	0.274	0.274	0.004	0.004	0.004
555	175	0.281	0.281	0.281	0.004	0.004	0.004
560	175	0.273	0.273	0.273	0.004	0.004	0.004
565	175	0.278	0.278	0.278	0.004	0.004	0.004
570	175	0.274	0.274	0.274	0.004	0.004	0.004
575	175	0.286	0.286	0.286	0.004	0.004	0.004
580	175	0.289	0.289	0.289	0.004	0.004	0.004
585	175	0.293	0.293	0.293	0.004	0.004	0.004
590	175	0.299	0.299	0.299	0.004	0.004	0.004
595	175	0.293	0.293	0.293	0.004	0.004	0.004
600	175	0.298	0.298	0.298	0.004	0.004	0.004
605	175	0.308	0.308	0.308	0.004	0.004	0.004
